,Pmid,Sentences,PHENOTYPE,COMPOUND,Has Match,Cause Match,Effect Match,Verb Match
4172,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Bex,Mortality,associated
4173,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Bex,Cancer,associated
4174,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Bex,Mortality,associated
4175,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Bex,Heart Disease,associated
4176,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Benzene,Elevated Risk Of Total Mortality,associated
4177,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Benzene,Mortality,associated
4178,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Benzene,Cancer,associated
4179,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Benzene,Mortality,associated
4180,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Benzene,Heart Disease,associated
4181,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Benzene,Mortality,associated
4182,34293566,"For non-smokers, benzene, ethylbenzene and BEX were associated with elevated risk of total mortality and the mortality from cancer, and benzene was associated with risk of the mortality from heart disease.","['elevated risk of total mortality', 'mortality', 'cancer', 'mortality', 'heart disease']","['benzene', 'ethylbenzene', 'BEX', 'benzene']",True,Benzene,Heart Disease,associated
4183,33977594,"Our results indicated that RA significantly inhibited the overproduction of interleukin-6 (IL-6), tumor necrosis factor-α (TNF-α), cyclooxygenase-2 (COX-2), and inducible nitric oxide synthase (iNOS).","['overproduction of interleukin-6', 'tumor necrosis']",['RA'],True,Ra,Overproduction Of Interleukin-6,inhibited
4184,33977594,"Our results indicated that RA significantly inhibited the overproduction of interleukin-6 (IL-6), tumor necrosis factor-α (TNF-α), cyclooxygenase-2 (COX-2), and inducible nitric oxide synthase (iNOS).","['overproduction of interleukin-6', 'tumor necrosis']",['RA'],True,Ra,Tumor Necrosis,inhibited
4185,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Benzene,Increase In Blood,associated
4186,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Benzene,Increase In Total White Blood Cell Count,associated
4187,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Ethylbenzene,Increase In Blood,associated
4188,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Ethylbenzene,Increase In Total White Blood Cell Count,associated
4189,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Toluene,Increase In Blood,associated
4190,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Toluene,Increase In Total White Blood Cell Count,associated
4191,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Styrene,Increase In Blood,associated
4192,32947160," RESULTS: An increase in blood concentration equivalent to the geometric mean for  benzene, ethylbenzene, toluene, m-, p-xylenes, styrene, and total xylenes was associated with 0.68% (95% CI 0.36, 1.0) to 0.91% (95% CI 0.52, 1.3) increase in  hemoglobin, and a 1.79% (95% CI 0.96, 2.62) to 4.11% (95% CI 3.11, 5.11) increase in total white blood cell count.","['increase in blood', 'increase in total white blood cell count']","['benzene', 'ethylbenzene', 'toluene', 'styrene']",True,Styrene,Increase In Total White Blood Cell Count,associated
4193,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Cadmium,Obesity,associated
4194,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Cadmium,Liver Injury,associated
4195,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Cadmium,Systemic Inflammation Was Increased,associated
4196,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Benzene,Obesity,associated
4197,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Benzene,Liver Injury,associated
4198,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Benzene,Systemic Inflammation Was Increased,associated
4199,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Cadmium,Obesity,associated
4200,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Cadmium,Liver Injury,associated
4201,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Cadmium,Systemic Inflammation Was Increased,associated
4202,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Benzene,Obesity,associated
4203,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Benzene,Liver Injury,associated
4204,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Benzene,Systemic Inflammation Was Increased,associated
4205,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Toluene,Obesity,associated
4206,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Toluene,Liver Injury,associated
4207,32205228,"In the obesity subgroup, liver injury was positively associated with lead, cadmium and benzene exposures; systemic inflammation was increased with lead, cadmium, benzene, and toluene exposures; and leptin was inversely associated with lead exposures.","['obesity', 'liver injury', 'systemic inflammation was increased']","['cadmium', 'benzene', 'cadmium', 'benzene', 'toluene']",True,Toluene,Systemic Inflammation Was Increased,associated
4208,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Ra,Reduction In Immobility,caused
4209,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Ra,Adrenal Hyperplasia,caused
4210,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Ra,Corticosterone Level,caused
4211,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Ra,Increase In Sucrose Consumption,caused
4212,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Serotonin,Reduction In Immobility,caused
4213,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Serotonin,Adrenal Hyperplasia,caused
4214,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Serotonin,Corticosterone Level,caused
4215,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Serotonin,Increase In Sucrose Consumption,caused
4216,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Glutathione,Reduction In Immobility,caused
4217,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Glutathione,Adrenal Hyperplasia,caused
4218,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Glutathione,Corticosterone Level,caused
4219,35838106,"Our results showed that RA treatment caused a reduction in immobility period, adrenal hyperplasia, corticosterone level, tissue lipid peroxidation, cTn-I, MMP-2, proinflammatory cytokines, and QRS complex duration, while an increase in sucrose consumption, brain serotonin level, T-wave width, glutathione, and catalase activity as compared with the CUS-control group.","['reduction in immobility', 'adrenal hyperplasia', 'corticosterone level', 'increase in sucrose consumption']","['RA', 'serotonin', 'glutathione']",True,Glutathione,Increase In Sucrose Consumption,caused
4220,35730927,"  Chemodynamic therapy (CDT), which uses agents to induce cell death by decomposing endogenous hydrogen peroxide (H2O2) into highly toxic hydroxyl radicals (˙OH), has been recognized as a promising approach to treat cancer.","['cell death', 'cancer']",['hydrogen peroxide'],True,Hydrogen Peroxide,Cell Death,induce
4221,35738327,"Moreover, exposure to  AA (100 μg/mL) and GA (50 μg/mL) caused cell cycle arrest and DNA damage, while EC and EGCG ranging from 12.5 to 50 μg/mL rescued cell cycle arrest and inhibited DNA damage.","['DNA damage', 'DNA damage']",['EGCG'],True,Egcg,Dna Damage,caused
4222,35738327,"Moreover, exposure to  AA (100 μg/mL) and GA (50 μg/mL) caused cell cycle arrest and DNA damage, while EC and EGCG ranging from 12.5 to 50 μg/mL rescued cell cycle arrest and inhibited DNA damage.","['DNA damage', 'DNA damage']",['EGCG'],True,Egcg,Dna Damage,caused
4223,35094805,"The DNA damage was inhibited by methional, catalase, and Cu(I)-chelator bathocuproine, suggesting that H2O2 and Cu(I) are involved in the  mechanism of DNA damage induced by AA treated with amidase.","['DNA damage', 'DNA damage']",['methional'],True,Methional,Dna Damage,inhibited
4224,35094805,"The DNA damage was inhibited by methional, catalase, and Cu(I)-chelator bathocuproine, suggesting that H2O2 and Cu(I) are involved in the  mechanism of DNA damage induced by AA treated with amidase.","['DNA damage', 'DNA damage']",['methional'],True,Methional,Dna Damage,inhibited
4225,35079972,"The present results provide epidemiological evidence that exposure to AA, mainly its metabolite glycidamide,  is positively associated with the prevalence of hypertension or increased SBP in  adolescent females.","['hypertension', 'increased SBP']",['glycidamide'],True,Glycidamide,Hypertension,associated
4226,35079972,"The present results provide epidemiological evidence that exposure to AA, mainly its metabolite glycidamide,  is positively associated with the prevalence of hypertension or increased SBP in  adolescent females.","['hypertension', 'increased SBP']",['glycidamide'],True,Glycidamide,Increased Sbp,associated
4227,25989052,"Chronic low dose acrylamide exposure in mice relevant to human exposure levels results in significantly increased levels of DNA damage in terms of glycidamide adducts in spermatocytes, the specific germ cell stage where Cyp2e1 is expressed.","['Chronic low dose acrylamide exposure', 'DNA damage']",['glycidamide'],True,Glycidamide,Chronic Low Dose Acrylamide Exposure,results
4228,25989052,"Chronic low dose acrylamide exposure in mice relevant to human exposure levels results in significantly increased levels of DNA damage in terms of glycidamide adducts in spermatocytes, the specific germ cell stage where Cyp2e1 is expressed.","['Chronic low dose acrylamide exposure', 'DNA damage']",['glycidamide'],True,Glycidamide,Dna Damage,results
4229,19123476,Only glycidamide increased the frequency of micronucleated reticulocytes and normochromatic erythrocytes.,"['micronucleated reticulocytes', 'normochromatic erythrocytes']",['glycidamide'],True,Glycidamide,Micronucleated Reticulocytes,increased
4230,19123476,Only glycidamide increased the frequency of micronucleated reticulocytes and normochromatic erythrocytes.,"['micronucleated reticulocytes', 'normochromatic erythrocytes']",['glycidamide'],True,Glycidamide,Normochromatic Erythrocytes,increased
4231,35341835,"  Maternal exposure to bisphenol S induces neuropeptide signaling dysfunction and oxidative stress in the brain, and abnormal social behaviors in zebrafish (Danio  rerio) offspring.","['neuropeptide signaling dysfunction', 'oxidative stress in the brain', 'abnormal social behaviors']",['bisphenol S'],True,Bisphenol S,Neuropeptide Signaling Dysfunction,induces
4232,35341835,"  Maternal exposure to bisphenol S induces neuropeptide signaling dysfunction and oxidative stress in the brain, and abnormal social behaviors in zebrafish (Danio  rerio) offspring.","['neuropeptide signaling dysfunction', 'oxidative stress in the brain', 'abnormal social behaviors']",['bisphenol S'],True,Bisphenol S,Oxidative Stress In The Brain,induces
4233,35341835,"  Maternal exposure to bisphenol S induces neuropeptide signaling dysfunction and oxidative stress in the brain, and abnormal social behaviors in zebrafish (Danio  rerio) offspring.","['neuropeptide signaling dysfunction', 'oxidative stress in the brain', 'abnormal social behaviors']",['bisphenol S'],True,Bisphenol S,Abnormal Social Behaviors,induces
4234,35143014,"BPA  inhibits key cardiac ion channels, impairs cardiac excitability, and acts as a more potent inhibitor as compared to BPF and BPS.","['impairs cardiac excitability', 'BPS']","['BPA', 'BPF']",True,Bpa,Impairs Cardiac Excitability,inhibits
4235,35143014,"BPA  inhibits key cardiac ion channels, impairs cardiac excitability, and acts as a more potent inhibitor as compared to BPF and BPS.","['impairs cardiac excitability', 'BPS']","['BPA', 'BPF']",True,Bpa,Bps,inhibits
4236,35143014,"BPA  inhibits key cardiac ion channels, impairs cardiac excitability, and acts as a more potent inhibitor as compared to BPF and BPS.","['impairs cardiac excitability', 'BPS']","['BPA', 'BPF']",True,Bpf,Impairs Cardiac Excitability,inhibits
4237,35143014,"BPA  inhibits key cardiac ion channels, impairs cardiac excitability, and acts as a more potent inhibitor as compared to BPF and BPS.","['impairs cardiac excitability', 'BPS']","['BPA', 'BPF']",True,Bpf,Bps,inhibits
4238,34624477,"The interference in amino acid metabolism by bisphenol S could trigger Alzheimer's disease, while its disturbance of glucose metabolism was associated with type II diabetes.","['amino acid metabolism', 'disturbance of glucose metabolism']",['bisphenol S'],True,Bisphenol S,Amino Acid Metabolism,trigger
4239,34624477,"The interference in amino acid metabolism by bisphenol S could trigger Alzheimer's disease, while its disturbance of glucose metabolism was associated with type II diabetes.","['amino acid metabolism', 'disturbance of glucose metabolism']",['bisphenol S'],True,Bisphenol S,Disturbance Of Glucose Metabolism,trigger
4240,34058679,"Exposure to relatively high-dose BPA, BPS and BPAF  inhibited embryonic stem cell differentiation into cardiomyocytes and exhibited weak embryo toxicity.","['BPS', 'embryonic stem cell differentiation']","['BPA', 'BPAF']",True,Bpa,Bps,inhibited
4241,34058679,"Exposure to relatively high-dose BPA, BPS and BPAF  inhibited embryonic stem cell differentiation into cardiomyocytes and exhibited weak embryo toxicity.","['BPS', 'embryonic stem cell differentiation']","['BPA', 'BPAF']",True,Bpa,Embryonic Stem Cell Differentiation,inhibited
4242,34058679,"Exposure to relatively high-dose BPA, BPS and BPAF  inhibited embryonic stem cell differentiation into cardiomyocytes and exhibited weak embryo toxicity.","['BPS', 'embryonic stem cell differentiation']","['BPA', 'BPAF']",True,Bpaf,Bps,inhibited
4243,34058679,"Exposure to relatively high-dose BPA, BPS and BPAF  inhibited embryonic stem cell differentiation into cardiomyocytes and exhibited weak embryo toxicity.","['BPS', 'embryonic stem cell differentiation']","['BPA', 'BPAF']",True,Bpaf,Embryonic Stem Cell Differentiation,inhibited
4244,34058679,"Individually, BPA, BPS and BPAF inhibited endoderm, mesoderm and ectoderm marker expression but enhanced pluripotency marker expression.","['BPS', 'ectoderm marker expression', 'enhanced pluripotency marker expression']","['BPA', 'BPAF']",True,Bpa,Bps,inhibited
4245,34058679,"Individually, BPA, BPS and BPAF inhibited endoderm, mesoderm and ectoderm marker expression but enhanced pluripotency marker expression.","['BPS', 'ectoderm marker expression', 'enhanced pluripotency marker expression']","['BPA', 'BPAF']",True,Bpa,Ectoderm Marker Expression,inhibited
4246,34058679,"Individually, BPA, BPS and BPAF inhibited endoderm, mesoderm and ectoderm marker expression but enhanced pluripotency marker expression.","['BPS', 'ectoderm marker expression', 'enhanced pluripotency marker expression']","['BPA', 'BPAF']",True,Bpa,Enhanced Pluripotency Marker Expression,inhibited
4247,34058679,"Individually, BPA, BPS and BPAF inhibited endoderm, mesoderm and ectoderm marker expression but enhanced pluripotency marker expression.","['BPS', 'ectoderm marker expression', 'enhanced pluripotency marker expression']","['BPA', 'BPAF']",True,Bpaf,Bps,inhibited
4248,34058679,"Individually, BPA, BPS and BPAF inhibited endoderm, mesoderm and ectoderm marker expression but enhanced pluripotency marker expression.","['BPS', 'ectoderm marker expression', 'enhanced pluripotency marker expression']","['BPA', 'BPAF']",True,Bpaf,Ectoderm Marker Expression,inhibited
4249,34058679,"Individually, BPA, BPS and BPAF inhibited endoderm, mesoderm and ectoderm marker expression but enhanced pluripotency marker expression.","['BPS', 'ectoderm marker expression', 'enhanced pluripotency marker expression']","['BPA', 'BPAF']",True,Bpaf,Enhanced Pluripotency Marker Expression,inhibited
4250,33714148,"Prenatal BPS exposure reduced anogenital distance (AGD) in male offspring, suggesting possible feminization, whereas both BPS and BPA induced oxidative stress in the testes.","['reduced anogenital distance', 'feminization', 'BPS', 'oxidative stress']",['BPA'],True,Bpa,Bps,induced
4251,33714148,"Prenatal BPS exposure reduced anogenital distance (AGD) in male offspring, suggesting possible feminization, whereas both BPS and BPA induced oxidative stress in the testes.","['reduced anogenital distance', 'feminization', 'BPS', 'oxidative stress']",['BPA'],True,Bpa,Oxidative Stress,induced
4252,33181973, MMP-14) were importantly increased by BPA and BPS in ER-positive breast cancer cells.,"['BPS', 'breast cancer']",['BPA'],True,Bpa,Bps,increased
4253,33181973, MMP-14) were importantly increased by BPA and BPS in ER-positive breast cancer cells.,"['BPS', 'breast cancer']",['BPA'],True,Bpa,Breast Cancer,increased
